COMMENT,kmp_n_298_min_2_max_596_run_ps
SORT_BY,298
596,298
595,298
594,298
593,298
592,298
591,298
590,298
589,298
588,298
587,298
586,298
585,298
584,298
583,298
582,298
581,298
580,298
579,298
578,298
577,298
576,298
575,298
574,298
573,298
572,298
571,298
570,298
569,298
568,298
567,298
566,298
565,298
564,298
563,298
562,298
561,298
560,298
559,298
558,298
557,298
556,298
555,298
554,298
553,298
552,298
551,298
550,298
549,298
548,298
547,298
546,298
545,298
544,298
543,298
542,298
541,298
540,298
539,298
538,298
537,298
536,298
535,298
534,298
533,298
532,298
531,298
530,298
529,298
528,298
527,298
526,298
525,298
524,298
523,298
522,298
521,298
520,298
519,298
518,298
517,298
516,298
515,298
514,298
513,298
512,298
511,298
510,298
509,298
508,298
507,298
506,298
505,298
504,298
503,298
502,298
501,298
500,298
499,298
498,298
497,298
496,298
495,298
494,298
493,298
492,298
491,298
490,298
489,298
488,298
487,298
486,298
485,298
484,298
483,298
482,298
481,298
480,298
479,298
478,298
477,298
476,298
475,298
474,298
473,298
472,298
471,298
470,298
469,298
468,298
467,298
466,298
465,298
464,298
463,298
462,298
461,298
460,298
459,298
458,298
457,298
456,298
455,298
454,298
453,298
452,298
451,298
450,298
449,298
448,298
447,298
446,298
445,298
444,298
443,298
442,298
441,298
440,298
439,298
438,298
437,298
436,298
435,298
434,298
433,298
432,298
431,298
430,298
429,298
428,298
427,298
426,298
425,298
424,298
423,298
422,298
421,298
420,298
419,298
418,298
417,298
416,298
415,298
414,298
413,298
412,298
411,298
410,298
409,298
408,298
407,298
406,298
405,298
404,298
403,298
402,298
401,298
400,298
399,298
398,298
397,298
396,298
395,298
394,298
393,298
392,298
391,298
390,298
389,298
388,298
387,298
386,298
385,298
384,298
383,298
382,298
381,298
380,298
379,298
378,298
377,298
376,298
375,298
374,298
373,298
372,298
371,298
370,298
369,298
368,298
367,298
366,298
365,298
364,298
363,298
362,298
361,298
360,298
359,298
358,298
357,298
356,298
355,298
354,298
353,298
352,298
351,298
350,298
349,298
348,298
347,298
346,298
345,298
344,298
343,298
342,298
341,298
340,298
339,298
338,298
337,298
336,298
335,298
334,298
333,298
332,298
331,298
330,298
329,298
328,298
327,298
326,298
325,298
324,298
323,298
322,298
321,298
320,298
319,298
318,298
317,298
316,298
315,298
314,298
313,298
312,298
311,298
310,298
309,298
308,298
307,298
306,298
305,298
304,298
303,298
302,298
301,298
300,298
299,298
298,298
297,298
296,299
295,300
294,301
293,302
292,303
291,304
290,305
289,306
288,307
287,308
286,309
285,310
284,311
283,312
282,313
281,314
280,315
279,316
278,317
277,318
276,319
275,320
274,321
273,322
272,323
271,324
270,325
269,326
268,327
267,328
266,329
265,330
264,331
263,332
262,333
261,334
260,335
259,336
258,337
257,338
256,339
255,340
254,341
253,342
252,343
251,344
250,345
249,346
248,347
247,348
246,349
245,350
244,351
243,352
242,353
241,354
240,355
239,356
238,357
237,358
236,359
235,360
234,361
233,362
232,363
231,364
230,365
229,366
228,367
227,368
226,369
225,370
224,371
223,372
222,373
221,374
220,375
219,376
218,377
217,378
216,379
215,380
214,381
213,382
212,383
211,384
210,385
209,386
208,387
207,388
206,389
205,390
204,391
203,392
202,393
201,394
200,395
199,396
198,397
197,398
196,399
195,400
194,401
193,402
192,403
191,404
190,405
189,406
188,407
187,408
186,409
185,410
184,411
183,412
182,413
181,414
180,415
179,416
178,417
177,418
176,419
175,420
174,421
173,422
172,423
171,424
170,425
169,426
168,427
167,428
166,429
165,430
164,431
163,432
162,433
161,434
160,435
159,436
158,437
157,438
156,439
155,440
154,441
153,442
152,443
151,444
150,445
149,446
148,448
147,451
146,454
145,457
144,460
143,463
142,466
141,469
140,472
139,475
138,478
137,481
136,484
135,487
134,490
133,493
132,496
131,499
130,502
129,505
128,508
127,511
126,514
125,517
124,520
123,523
122,526
121,529
120,532
119,535
118,538
117,541
116,544
115,547
114,550
113,553
112,556
111,559
110,562
109,565
108,568
107,571
106,574
105,577
104,580
103,583
102,586
101,589
100,592
99,595
98,601
97,607
96,613
95,619
94,625
93,631
92,637
91,643
90,649
89,655
88,661
87,667
86,673
85,679
84,685
83,691
82,697
81,703
80,709
79,715
78,721
77,727
76,733
75,739
74,746
73,756
72,766
71,776
70,786
69,796
68,806
67,816
66,826
65,836
64,846
63,856
62,866
61,876
60,886
59,898
58,913
57,928
56,943
55,958
54,973
53,988
52,1003
51,1018
50,1033
49,1051
48,1072
47,1093
46,1114
45,1135
44,1156
43,1177
42,1201
41,1229
40,1257
39,1285
38,1313
37,1342
36,1378
35,1414
34,1450
33,1486
32,1531
31,1576
30,1621
29,1673
28,1728
27,1783
26,1849
25,1915
24,1990
23,2068
22,2157
21,2251
20,2356
19,2473
18,2602
17,2746
16,2908
15,3091
14,3301
13,3543
12,3826
11,4159
10,4561
9,5050
8,5663
7,6451
6,7501
5,8971
4,11176
3,14851
2,22202
1,44254
